city_ch;date;district;area;xiaoqu;price;sale
苏州;20201222;姑苏;平江路;仓街散盘;41191;10
苏州;20201222;姑苏;平江路;平江路散盘;34673;3
苏州;20201222;姑苏;平江路;东花桥巷散盘;42168;5
苏州;20201222;姑苏;平江路;楚春巷散盘;40994;0
苏州;20201222;姑苏;平江路;钮家巷;25811;0
苏州;20201222;姑苏;平江路;观前庭院;0;0
苏州;20201222;姑苏;平江路;平江花园;39348;2
苏州;20201222;姑苏;平江路;新学前学地;38768;1
苏州;20201222;姑苏;平江路;蕴秀别苑;0;0
苏州;20201222;姑苏;平江路;邾长巷散盘;39067;2
苏州;20201222;姑苏;平江路;建新巷散盘;0;0
苏州;20201222;姑苏;平江路;卫道观前散盘;0;0
苏州;20201222;姑苏;平江路;凤池弄;37719;1
苏州;20201222;姑苏;平江路;孙家弄（姑苏区）;29064;1
苏州;20201222;姑苏;平江路;丁香巷;31853;0
苏州;20201222;姑苏;平江路;北石子街散盘;39978;2
苏州;20201222;姑苏;平江路;曹胡徐巷散盘;46974;5
苏州;20201222;姑苏;平江路;张家桥浜;0;0
苏州;20201222;姑苏;平江路;石板街9号;22245;2
苏州;20201222;姑苏;平江路;旗杆弄;34351;2
苏州;20201222;姑苏;平江路;白塔东路散盘;36713;1
苏州;20201222;姑苏;平江路;观东小区;0;0
苏州;20201222;姑苏;平江路;胡厢使巷散盘;70150;1
苏州;20201222;姑苏;平江路;平江路310号;0;0
苏州;20201222;姑苏;平江路;中家桥巷散盘;36264;0
苏州;20201222;姑苏;平江路;大儒巷散盘;36126;1
苏州;20201222;姑苏;平江路;后芳弄散盘;26708;0
苏州;20201222;姑苏;平江路;新弄堂5号;31417;1
苏州;20201222;姑苏;平江路;中张家巷散盘;0;0
苏州;20201222;姑苏;平江路;桥湾街散盘;26375;0
苏州;20201222;姑苏;平江路;花桥弄;44334;4
苏州;20201222;姑苏;平江路;天宫寺弄10号小区;37016;0
苏州;20201222;姑苏;平江路;南石子街散盘;0;0
苏州;20201222;姑苏;平江路;仓街120号;0;0
苏州;20201222;姑苏;平江路;小柳枝巷散盘;27842;3
苏州;20201222;姑苏;平江路;和基广场;0;0
苏州;20201222;姑苏;平江路;顾家花园散盘;0;0
苏州;20201222;姑苏;平江路;悬桥巷散盘;34979;1
苏州;20201222;姑苏;平江路;棋杆弄16号;0;0
苏州;20201222;姑苏;平江路;传芳巷散盘;0;0
苏州;20201222;姑苏;平江路;赛银巷;0;0
苏州;20201222;姑苏;平江路;大新桥巷;0;0
苏州;20201222;姑苏;平江路;北显子巷散盘;0;0
苏州;20201222;姑苏;平江路;仓街76号;45547;1
苏州;20201222;姑苏;平江路;库里弄14号;25938;0
苏州;20201222;姑苏;平江路;东舟公寓;0;0
苏州;20201222;姑苏;平江路;南显子巷散盘;0;0
苏州;20201222;姑苏;平江路;兴隆巷;0;0
苏州;20201222;姑苏;平江路;天宫寺弄8号;29827;1
苏州;20201222;姑苏;平江路;孟子里11号;0;0
苏州;20201222;姑苏;平江路;新桥里;0;0
苏州;20201222;姑苏;平江路;宏盛大厦;0;0
苏州;20201222;姑苏;平江路;小石子街2-1号小区;33396;0
苏州;20201222;姑苏;平江路;东麒麟巷散盘;0;0
苏州;20201222;姑苏;平江路;小石子街11号;31575;0
苏州;20201222;姑苏;平江路;肖家巷24号;0;1
苏州;20201222;姑苏;平江路;唐家园;0;0
苏州;20201222;姑苏;平江路;白塔东路24号;0;0
苏州;20201222;姑苏;平江路;北张家巷;29644;1
苏州;20201222;姑苏;平江路;东花桥巷中和里;0;0
苏州;20201222;姑苏;平江路;临顿路商铺;0;0
苏州;20201222;姑苏;平江路;大管弄;0;0
苏州;20201222;姑苏;平江路;麒麟弄;26977;1
苏州;20201222;姑苏;平江路;平江路120号;0;0
苏州;20201222;姑苏;平江路;混堂巷3号;0;0
苏州;20201222;姑苏;平江路;肖家巷;0;0
苏州;20201222;姑苏;平江路;丁香巷24号;0;0
苏州;20201222;姑苏;平江新城;万达广场(姑苏区);29423;126
苏州;20201222;姑苏;平江新城;万科金域平江;43959;58
苏州;20201222;姑苏;平江新城;齐门人家;28865;88
苏州;20201222;姑苏;平江新城;平江怡景花园;40498;41
苏州;20201222;姑苏;平江新城;中锐姑苏尚城;39301;51
苏州;20201222;姑苏;平江新城;和润家园;28709;33
苏州;20201222;姑苏;平江新城;惠宇华庭;29824;107
苏州;20201222;姑苏;平江新城;阳光美地花园;28039;39
苏州;20201222;姑苏;平江新城;橘子国花园;32182;44
苏州;20201222;姑苏;平江新城;仲雅苑北区;28437;35
苏州;20201222;姑苏;平江新城;锦荷苑;30526;25
苏州;20201222;姑苏;平江新城;家悦花园;26873;26
苏州;20201222;姑苏;平江新城;中梁天御三区;38293;46
苏州;20201222;姑苏;平江新城;汇翠花园;24410;45
苏州;20201222;姑苏;平江新城;阳光城平江悦;21287;21
苏州;20201222;姑苏;平江新城;苏州星健中心;18497;114
苏州;20201222;姑苏;平江新城;大观花园北区;33001;58
苏州;20201222;姑苏;平江新城;苏锦一村;28030;57
苏州;20201222;姑苏;平江新城;嘉裕花园(姑苏区);25803;33
苏州;20201222;姑苏;平江新城;鼎尚花园(姑苏区);26076;32
苏州;20201222;姑苏;平江新城;橘郡花园;39970;15
苏州;20201222;姑苏;平江新城;苏锦二村北区;30939;65
苏州;20201222;姑苏;平江新城;中梁天御二区;37645;14
苏州;20201222;姑苏;平江新城;水岸家园;29154;14
苏州;20201222;姑苏;平江新城;翠锦苑;29721;20
苏州;20201222;姑苏;平江新城;仲雅苑南区;30218;15
苏州;20201222;姑苏;平江新城;宝隆广场;13353;34
苏州;20201222;姑苏;平江新城;苏州城市生活广场;15947;104
苏州;20201222;姑苏;平江新城;新天地家园北区;28224;43
苏州;20201222;姑苏;平江新城;苏尚新地;11859;50
苏州;20201222;姑苏;平江新城;当代万国府MOMΛ;42480;30
苏州;20201222;姑苏;平江新城;天筑家园北区;30767;25
苏州;20201222;姑苏;平江新城;中锐府上;38849;19
苏州;20201222;姑苏;平江新城;新天地家园南区;29201;22
苏州;20201222;姑苏;平江新城;苏江花园;26583;18
苏州;20201222;姑苏;平江新城;平江风华;39510;18
苏州;20201222;姑苏;平江新城;光华苑;30738;15
苏州;20201222;姑苏;平江新城;大观花园;30123;18
苏州;20201222;姑苏;平江新城;中梁天御一区;42847;15
苏州;20201222;姑苏;平江新城;苏锦二村南区;29094;21
苏州;20201222;姑苏;平江新城;官渎花园;24577;30
苏州;20201222;姑苏;平江新城;锦华星光苑;25461;15
苏州;20201222;姑苏;平江新城;双悦大厦;16282;14
苏州;20201222;姑苏;平江新城;梅花新村;21152;40
苏州;20201222;姑苏;平江新城;亿博青春汇;16449;106
苏州;20201222;姑苏;平江新城;华恒家园;29167;15
苏州;20201222;姑苏;平江新城;喜临门商业广场;16129;44
苏州;20201222;姑苏;平江新城;天筑家园南区;29135;14
苏州;20201222;姑苏;平江新城;银都商业广场;11432;8
苏州;20201222;姑苏;平江新城;梅花三村;22517;25
苏州;20201222;姑苏;平江新城;锦荷苑东区;27542;10
苏州;20201222;姑苏;平江新城;挹秀新村;24229;34
苏州;20201222;姑苏;平江新城;他她公馆;14528;17
苏州;20201222;姑苏;平江新城;金科仁恒浅棠平江;0;0
苏州;20201222;姑苏;平江新城;梅花二村;25140;16
苏州;20201222;姑苏;平江新城;谈梗上后村;26044;4
苏州;20201222;姑苏;平江新城;梅林新苑;22731;10
苏州;20201222;姑苏;平江新城;梅花新苑;22664;17
苏州;20201222;姑苏;平江新城;翠园雅筑;30394;8
苏州;20201222;姑苏;平江新城;东汇路187号;25048;4
苏州;20201222;姑苏;平江新城;锦城别墅;31860;0
苏州;20201222;姑苏;平江新城;汇元坊;22851;3
苏州;20201222;姑苏;平江新城;融信海月平江;0;0
苏州;20201222;姑苏;平江新城;东汇路65号;24365;11
苏州;20201222;姑苏;平江新城;虹桥头散盘;21433;2
苏州;20201222;姑苏;平江新城;小康苑;0;0
苏州;20201222;姑苏;平江新城;苏站别苑;0;0
苏州;20201222;姑苏;平江新城;天元辰广场;10717;2
苏州;20201222;姑苏;平江新城;南田村36号;21960;0
苏州;20201222;姑苏;平江新城;羽绒新村;0;0
苏州;20201222;姑苏;平江新城;江星商业广场;0;0
苏州;20201222;姑苏;平江新城;梅林路60号;30000;0
苏州;20201222;姑苏;平江新城;平河路商铺;0;0
苏州;20201222;姑苏;平江新城;汇翠风情商业街;0;0
苏州;20201222;姑苏;平江新城;万融国际大厦;0;0
苏州;20201222;姑苏;齐门;北园新村;26832;57
苏州;20201222;姑苏;齐门;桐芳苑;36640;4
苏州;20201222;姑苏;齐门;狮林苑;40576;2
苏州;20201222;姑苏;齐门;华润平门府;42938;6
苏州;20201222;姑苏;齐门;拙政别墅;66760;3
苏州;20201222;姑苏;齐门;竹之苑;48687;3
苏州;20201222;姑苏;齐门;苏州庭园;55545;1
苏州;20201222;姑苏;齐门;敬文里小区;30262;6
苏州;20201222;姑苏;齐门;园林里;37082;2
苏州;20201222;姑苏;齐门;晋府水巷别墅;45306;3
苏州;20201222;姑苏;齐门;齐门新村;23629;6
苏州;20201222;姑苏;齐门;平齐花苑;29038;9
苏州;20201222;姑苏;齐门;白塔西路散盘;22804;6
苏州;20201222;姑苏;齐门;政园小区;35024;2
苏州;20201222;姑苏;齐门;财神里小区;32728;4
苏州;20201222;姑苏;齐门;平门一村;26263;4
苏州;20201222;姑苏;齐门;石桥里小区;30178;2
苏州;20201222;姑苏;齐门;狮林里;41832;1
苏州;20201222;姑苏;齐门;西北街散盘;27386;1
苏州;20201222;姑苏;齐门;平门二村;29546;1
苏州;20201222;姑苏;齐门;润园(姑苏区);85280;0
苏州;20201222;姑苏;齐门;远香居;41876;0
苏州;20201222;姑苏;齐门;打线里;31205;1
苏州;20201222;姑苏;齐门;石皮里;26216;2
苏州;20201222;姑苏;齐门;平齐路散盘;24128;2
苏州;20201222;姑苏;齐门;人民路1690号;21359;0
苏州;20201222;姑苏;齐门;谢衙前散盘;25383;2
苏州;20201222;姑苏;齐门;前庙巷散盘;26604;4
苏州;20201222;姑苏;齐门;阊门内下塘街;19993;2
苏州;20201222;姑苏;齐门;黄墙弄散盘;27609;2
苏州;20201222;姑苏;齐门;齐门下塘;25773;3
苏州;20201222;姑苏;齐门;南谭子里小区;34575;4
苏州;20201222;姑苏;齐门;大王家巷;25198;2
苏州;20201222;姑苏;齐门;东蒋家场;28820;6
苏州;20201222;姑苏;齐门;北园路散盘;29034;2
苏州;20201222;姑苏;齐门;善耕里;0;1
苏州;20201222;姑苏;齐门;北园路19号;24853;2
苏州;20201222;姑苏;齐门;石塘桥弄散盘;35602;3
苏州;20201222;姑苏;齐门;潘儒巷26号;49163;0
苏州;20201222;姑苏;齐门;装驾桥巷;21124;3
苏州;20201222;姑苏;齐门;长康里;26996;2
苏州;20201222;姑苏;齐门;星桥巷;24400;1
苏州;20201222;姑苏;齐门;蒋庙前散盘;26207;0
苏州;20201222;姑苏;齐门;临顿路散盘;0;0
苏州;20201222;姑苏;齐门;义学弄;26130;0
苏州;20201222;姑苏;齐门;人民路2162号;23952;2
苏州;20201222;姑苏;齐门;花园弄散盘;26696;4
苏州;20201222;姑苏;齐门;南潭子里;41001;3
苏州;20201222;姑苏;齐门;西沙河塘30号;0;0
苏州;20201222;姑苏;齐门;后石皮弄散盘;35984;1
苏州;20201222;姑苏;齐门;北塔东弄23号;0;0
苏州;20201222;姑苏;齐门;殿基巷散盘;25272;1
苏州;20201222;姑苏;齐门;西沙河塘散盘;28249;0
苏州;20201222;姑苏;齐门;东灰场散盘;22150;0
苏州;20201222;姑苏;齐门;北大弄散盘;0;0
苏州;20201222;姑苏;齐门;朱牙场散盘;22613;0
苏州;20201222;姑苏;齐门;王家墙门1号;24487;0
苏州;20201222;姑苏;齐门;北大弄21号;0;0
苏州;20201222;姑苏;齐门;皮市街353号;0;0
苏州;20201222;姑苏;齐门;焦言浜22号;0;0
苏州;20201222;姑苏;齐门;星桥巷22-1号;0;0
苏州;20201222;姑苏;齐门;北塔东弄13号;33645;0
苏州;20201222;姑苏;齐门;石板街14号;0;1
苏州;20201222;姑苏;齐门;木谷弄;29824;2
苏州;20201222;姑苏;齐门;狮林寺巷商铺;0;0
苏州;20201222;姑苏;齐门;后庙巷散盘;0;0
苏州;20201222;姑苏;齐门;齐门路;0;0
苏州;20201222;姑苏;齐门;公管弄19号;33131;0
苏州;20201222;姑苏;石路;彩香一村四区;24259;27
苏州;20201222;姑苏;石路;时代晶华;14120;11
苏州;20201222;姑苏;石路;石路中心广场;10941;17
苏州;20201222;姑苏;石路;胡家浜;20167;11
苏州;20201222;姑苏;石路;谈家巷散盘;20224;3
苏州;20201222;姑苏;石路;彩香一村五区;22684;17
苏州;20201222;姑苏;石路;朱家庄新村;25893;16
苏州;20201222;姑苏;石路;凯旋花园;25528;6
苏州;20201222;姑苏;石路;利景华庭;32730;6
苏州;20201222;姑苏;石路;南浩花园;27031;12
苏州;20201222;姑苏;石路;国展中心广场;16160;27
苏州;20201222;姑苏;石路;赛风公寓;14750;2
苏州;20201222;姑苏;石路;香雪海路2号;25194;3
苏州;20201222;姑苏;石路;当代苏洲府MOMΛ;34575;1
苏州;20201222;姑苏;石路;红菱花苑;26469;5
苏州;20201222;姑苏;石路;汇通大厦;15632;4
苏州;20201222;姑苏;石路;金阊大厦;17240;2
苏州;20201222;姑苏;石路;彩香路10号;24651;1
苏州;20201222;姑苏;石路;上塘街37号;0;0
苏州;20201222;姑苏;石路;新风巷78号;29240;4
苏州;20201222;姑苏;石路;彩香路4号;34946;1
苏州;20201222;姑苏;石路;南浩街75号;25203;1
苏州;20201222;姑苏;石路;干将西路500号小区;26103;2
苏州;20201222;姑苏;石路;上塘街25号;22195;1
苏州;20201222;姑苏;石路;香雪海路3号;23434;2
苏州;20201222;姑苏;石路;金石街8号;35706;2
苏州;20201222;姑苏;石路;西民庆里散盘;20982;1
苏州;20201222;姑苏;石路;新风巷79号;27015;3
苏州;20201222;姑苏;石路;马路一区;22947;0
苏州;20201222;姑苏;石路;苏州百脑汇科技中心;0;0
苏州;20201222;姑苏;石路;南浩街商铺;0;0
苏州;20201222;姑苏;石路;金门路;26098;1
苏州;20201222;姑苏;石路;金门路508号;0;1
苏州;20201222;姑苏;石路;南浩街619号;0;0
苏州;20201222;姑苏;石路;上塘街;0;0
苏州;20201222;姑苏;石路;石路老街坊;0;0
苏州;20201222;姑苏;石路;金州大厦;0;0
苏州;20201222;姑苏;石路;香雪海路1号;0;0
苏州;20201222;姑苏;石路;金门路商铺;0;0
苏州;20201222;姑苏;石路;电子新村;0;0
苏州;20201222;姑苏;石路;彩香路5号;0;0
苏州;20201222;姑苏;石路;协和大厦;0;0
苏州;20201222;姑苏;石路;石路金座;0;0
苏州;20201222;姑苏;十全街;二郎巷;40515;57
苏州;20201222;姑苏;十全街;木杏新村;42689;19
苏州;20201222;姑苏;十全街;英雄大厦;30394;39
苏州;20201222;姑苏;十全街;竹苑新村（姑苏）;42110;20
苏州;20201222;姑苏;十全街;南石皮弄;53499;12
苏州;20201222;姑苏;十全街;钟楼新村;38859;26
苏州;20201222;姑苏;十全街;网师花苑;50394;6
苏州;20201222;姑苏;十全街;孔付司巷;47733;3
苏州;20201222;姑苏;十全街;苏医新村一区;44617;16
苏州;20201222;姑苏;十全街;东小桥弄散盘;43986;8
苏州;20201222;姑苏;十全街;锦沧花园;38624;3
苏州;20201222;姑苏;十全街;福园小区;39220;9
苏州;20201222;姑苏;十全街;吴衙场散盘;52496;13
苏州;20201222;姑苏;十全街;善家巷小区;46187;1
苏州;20201222;姑苏;十全街;彭义里散盘;41557;21
苏州;20201222;姑苏;十全街;带城桥下塘16号;57626;4
苏州;20201222;姑苏;十全街;盛家带散盘;46452;4
苏州;20201222;姑苏;十全街;迎枫桥弄散盘;44001;3
苏州;20201222;姑苏;十全街;醋库巷散盘;46378;11
苏州;20201222;姑苏;十全街;苏医新村三区;44270;5
苏州;20201222;姑苏;十全街;南石皮弄20号;48489;9
苏州;20201222;姑苏;十全街;阔家头巷小区;45504;5
苏州;20201222;姑苏;十全街;苏医新村二区;48957;1
苏州;20201222;姑苏;十全街;唐家巷41号;38451;9
苏州;20201222;姑苏;十全街;百步街1号;52164;5
苏州;20201222;姑苏;十全街;明辉花园;30119;1
苏州;20201222;姑苏;十全街;半岛小区;41322;9
苏州;20201222;姑苏;十全街;叶家弄;41995;4
苏州;20201222;姑苏;十全街;带城桥下塘散盘;57673;1
苏州;20201222;姑苏;十全街;网师巷散盘;42599;6
苏州;20201222;姑苏;十全街;长洲路小区;40312;7
苏州;20201222;姑苏;十全街;相王路49号;45029;11
苏州;20201222;姑苏;十全街;十梓街散盘;35618;7
苏州;20201222;姑苏;十全街;唐家巷42号;25500;0
苏州;20201222;姑苏;十全街;市桥南散盘;36045;3
苏州;20201222;姑苏;十全街;螺丝浜;42912;1
苏州;20201222;姑苏;十全街;南林苑南平巷3号;45463;2
苏州;20201222;姑苏;十全街;钟楼头;37691;13
苏州;20201222;姑苏;十全街;长洲路41号;38293;5
苏州;20201222;姑苏;十全街;嘉园;0;0
苏州;20201222;姑苏;十全街;十全小区;56911;0
苏州;20201222;姑苏;十全街;醋库巷68号;55829;1
苏州;20201222;姑苏;十全街;百狮子桥散盘;45184;3
苏州;20201222;姑苏;十全街;同德里散盘;34519;2
苏州;20201222;姑苏;十全街;人民路;40921;7
苏州;20201222;姑苏;十全街;木杏苑;36178;3
苏州;20201222;姑苏;十全街;燕家巷18号;33870;3
苏州;20201222;姑苏;十全街;网师花园;58455;1
苏州;20201222;姑苏;十全街;凤凰街散盘;47094;5
苏州;20201222;姑苏;十全街;慧珠弄10号;41698;1
苏州;20201222;姑苏;十全街;望星桥北堍;38796;9
苏州;20201222;姑苏;十全街;甲辰巷;42857;1
苏州;20201222;姑苏;十全街;十全街散盘;36813;8
苏州;20201222;姑苏;十全街;马军弄;39169;3
苏州;20201222;姑苏;十全街;沈衙弄;40738;2
苏州;20201222;姑苏;十全街;迎枫苑;40200;2
苏州;20201222;姑苏;十全街;元和路散盘;31776;1
苏州;20201222;姑苏;十全街;带城桥弄47号;58093;5
苏州;20201222;姑苏;十全街;凤凰街30号;61984;2
苏州;20201222;姑苏;十全街;带城桥弄散盘;50257;4
苏州;20201222;姑苏;十全街;吏舍弄小区;41578;1
苏州;20201222;姑苏;十全街;一人弄小区;41888;3
苏州;20201222;姑苏;十全街;东小桥下塘7号;37260;0
苏州;20201222;姑苏;十全街;皇宫后散盘;44168;3
苏州;20201222;姑苏;十全街;唐家巷散盘;34731;6
苏州;20201222;姑苏;十全街;人民路568号;51072;5
苏州;20201222;姑苏;十全街;甫桥下塘;35284;1
苏州;20201222;姑苏;十全街;带城桥下塘14号;49943;1
苏州;20201222;姑苏;十全街;张家弄散盘;40158;9
苏州;20201222;姑苏;十全街;南林苑南平巷8号;0;0
苏州;20201222;姑苏;十全街;泗井巷散盘;26250;2
苏州;20201222;姑苏;十全街;竹辉路100号;49476;3
苏州;20201222;姑苏;十全街;定慧寺巷社区;44549;4
苏州;20201222;姑苏;十全街;西瓦爿弄;45156;2
苏州;20201222;姑苏;十全街;水仙弄小区;0;0
苏州;20201222;姑苏;十全街;尚书里6号;0;0
苏州;20201222;姑苏;十全街;滚绣坊;0;0
苏州;20201222;姑苏;十全街;同益里;0;0
苏州;20201222;姑苏;十全街;十梓街637号;40970;0
苏州;20201222;姑苏;十全街;华家场散盘;40319;0
苏州;20201222;姑苏;十全街;带城桥路散盘;52189;2
苏州;20201222;姑苏;十全街;尚书里5号;39489;1
苏州;20201222;姑苏;十全街;船舫巷;45118;0
